nome_planeta,similaridade_terra,pl_rade,pl_bmasse,pl_orbsmax
HD 83443 b,72.15898623451922,1410000000.0,12776701961.0,0.0406
HD 83443 c,50.95921633599234,1360000000.0,47674261050.0,80000000000.0
HD 8535 b,66.08531622188818,1400000000.0,21612440000.0,24500000000.0
HD 85390 b,76.5786955324475,616000000.0,3146517000.0,13730000000.0
HD 8574 b,62.78694503237182,1340000000.0,64519490000.0,0.76
HD 86065 b,27.29603789080003,1250000000.0,287730056857.0,159470000000.0
HD 86081 b,69.93672357138385,1360000000.0,47038840000.0,0.0346
HD 86226 b,67.80771966153415,1430000000.0,14302350000.0,27300000000.0
HD 86226 c,94.62767380693066,216000000.0,725000000.0,0.049
HD 86264 b,34.614892404859155,1250000000.0,311726101586.0,27630000000.0
HD 86728 b,93.13729090872795,303000000.0,943000000.0,0.1916
HD 8673 b,33.529809966915224,1230000000.0,421059073594.0,29700000000.0
HD 86950 b,58.68675536239839,1300000000.0,114418800000.0,27200000000.0
HD 87646 b,45.93387783181919,1240000000.0,394109200000.0,0.117
HD 87816 b,44.52232562396222,1270000000.0,214216346318.0,16180000000.0
HD 87816 c,31.632586735198615,1240000000.0,387750656540.0,101400000000.0
HD 87883 b,45.47908942283269,1280000000.0,171913385346.0,40550000000.0
HD 88072 b,34.31136056710032,1260000000.0,251179790052.0,138950000000.0
HD 88133 b,70.70778607336896,1380000000.0,32418660000.0,0.0479
HD 88986 b,90.4105122012636,249000000.0,1720000000.0,0.58
HD 89307 b,61.299927469099366,1340000000.0,64201338214.0,32700000000.0
HD 89345 b,81.42965775935699,739794000.0,3496130000.0,0.1066
HD 89744 b,41.761667894890316,1260000000.0,265388050000.0,0.917
HD 89839 b,52.07498166936765,1290000000.0,159232031907.0,47610000000.0
HD 90156 b,85.26779367350001,443000000.0,1798000000.0,0.25
HD 9174 b,66.30281042103579,1370000000.0,35279130000.0,22000000000.0
HD 92788 b,57.402207466212296,1300000000.0,119504080000.0,0.97
HD 92788 c,43.47751957896183,1300000000.0,116643610000.0,105000000000.0
HD 93083 b,71.0518448306475,1340000000.0,11759000000.0,0.477
HD 93351 b,86.78396599946488,169000000.0,349611248.0,0.035
HD 93351 c,32.20563553447741,1230000000.0,415401727949.0,111540000000.0
HD 93385 d,92.91955532326732,289000000.0,870000000.0,0.2565
HD 93963 A b,96.85163787716125,146954368.0,280000000.0,0.02061
HD 93963 A c,93.59883536541443,311976057.0,1840000000.0,0.04726
HD 9446 b,67.68534489573885,1400000000.0,22247200000.0,0.189
HD 9446 c,68.49331611821536,1340000000.0,57842600000.0,0.654
HD 94771 b,59.90050869012704,1420000000.0,16900000000.0,34800000000.0
HD 94834 b,64.83545963629298,1370000000.0,40046580000.0,27400000000.0
HD 94890 b,62.09839302368789,1330000000.0,67697450691.0,20700000000.0
HD 94890 c,44.79749949456293,1250000000.0,283185110637.0,43300000000.0
HD 95089 b,66.82587881388267,1370000000.0,40046580000.0,13600000000.0
HD 95089 c,55.83728441206346,1310000000.0,109651350000.0,33300000000.0
HD 95127 b,43.24832029946117,1240000000.0,337853290000.0,12800000000.0
HD 95544 b,54.01388317695942,1280000000.0,191364483855.0,31660000000.0
HD 95735 c,87.03424741699048,376000000.0,1360000000.0,29400000000.0
HD 95872 b,57.84725238463578,1300000000.0,118868420000.0,51500000000.0
HD 96063 b,65.99154973193275,1370000000.0,40364410000.0,11100000000.0
HD 96127 b,39.62611189843127,1210000000.0,666171680000.0,14200000000.0
HD 96167 b,60.052036158478245,1400000000.0,22788411000.0,13320000000.0
HD 96700 d,87.70753056704243,361000000.0,1270000000.0,0.424
HD 96992 b,61.13671952481721,1370000000.0,36232620000.0,12400000000.0
HD 97037 b,32.20548400980333,1210000000.0,670776852973.0,69250000000.0
HD 97658 b,95.22324138643239,212000000.0,830000000.0,0.0805
HD 98219 b,66.28435721020878,1340000000.0,62421812000.0,12600000000.0
HD 98649 b,34.59267594917567,1260000000.0,266530902110.0,62970000000.0
HD 98736 b,61.60418800883378,1330000000.0,74054390000.0,18640000000.0
HD 99109 b,68.98948403772137,1430000000.0,13984520000.0,11100000000.0
HD 99283 b,66.08162353188533,1380000000.0,30829355479.0,10800000000.0
HD 99492 b,89.14916493975814,544000000.0,2550000000.0,0.12
HD 99706 b,63.44630080647115,1370000000.0,39093090000.0,19800000000.0
HIP 105854 b,52.13522731167473,1260000000.0,260610000000.0,0.81
HIP 107772 b,89.55923047766112,364000000.0,1290000000.0,0.243
HIP 107773 b,67.3893592201198,1340000000.0,62930340000.0,0.72
HIP 113103 b,93.26671365243816,182900000.0,400000000.0,0.06899
HIP 113103 c,92.16912129735127,240000000.0,635000000.0,0.10479
HIP 114933 b,61.81593306171388,1340000000.0,61658710958.0,28400000000.0
HIP 116454 b,91.0542225186109,246900000.0,970000000.0,0.0792
HIP 12961 b,70.82480013752144,1320000000.0,11441880000.0,0.25
HIP 14810 b,61.37103600098907,1300000000.0,123953700000.0,0.0696
HIP 14810 c,67.56558937863323,1360000000.0,41635730000.0,0.549
HIP 14810 d,65.98700939350134,1410000000.0,18751970000.0,19400000000.0
HIP 19976 b,84.40070700621871,494000000.0,2161233168.0,0.234
HIP 21152 b,20.78727288574315,1200000000.0,762788176800.0,170000000000.0
HIP 34222 b,65.26132945513291,1390000000.0,26379757781.0,0.492
HIP 35173 b,90.04215337818849,361000000.0,1270000000.0,0.217
HIP 35965 b,31.517982054921422,1260000000.0,258998368864.0,158980000000.0
HIP 38594 b,91.45431140324793,277000000.0,810000000.0,0.256
HIP 38594 c,77.28224601912467,794000000.0,4840000000.0,38050000000.0
HIP 39017 b,16.30009860554711,1200000000.0,750075040520.0,221000000000.0
HIP 4845 b,87.59089358935624,389000000.0,1440000000.0,0.176
HIP 48714 b,80.16162760766966,511000000.0,2290000000.0,0.112
HIP 5158 b,60.205316412577695,1360000000.0,45100000000.0,0.89
HIP 5158 c,35.682009095923135,1220000000.0,478016320000.0,77000000000.0
HIP 54373 b,90.62687880070169,287000000.0,862000000.0,0.063
HIP 54373 c,89.27267851809714,357000000.0,1244000000.0,0.099
HIP 54597 b,63.14263776655782,1330000000.0,76278817680.0,40000000000.0
HIP 55507 b,39.37460213600982,1260000000.0,258553409095.0,50620000000.0
HIP 56640 b,49.009522824386124,1270000000.0,215169831539.0,45500000000.0
HIP 57274 b,91.74519679885593,240000000.0,635660000.0,0.07
HIP 57274 c,71.34253617920932,1420000000.0,13000000000.0,0.178
HIP 57274 d,65.21624069911546,1420000000.0,16740000000.0,10100000000.0
