nome_planeta,similaridade_terra,pl_rade,pl_bmasse,pl_orbsmax
Kepler-380 b,66.42459086302544,119000000.0,181000000.0,0.05
Kepler-380 c,64.40959420985483,127000000.0,215000000.0,0.078
Kepler-381 b,77.879076690458,0.99,0.937,0.066
Kepler-381 c,65.11458942290851,112000000.0,146000000.0,0.117
Kepler-382 b,64.39545235313936,132000000.0,230000000.0,0.055
Kepler-382 c,59.38737273058509,159000000.0,315000000.0,0.097
Kepler-383 b,62.50234471807855,132000000.0,230000000.0,0.095
Kepler-383 c,58.917494979547165,124000000.0,207000000.0,0.172
Kepler-384 b,62.83429795080156,112000000.0,146000000.0,0.148
Kepler-384 c,58.28420594519801,113000000.0,151000000.0,0.236
Kepler-385 b,37.646200699484474,273000000.0,1280000000.0,0.097
Kepler-385 c,33.382897180177174,304000000.0,1320000000.0,0.127
Kepler-386 b,61.80855016210543,139000000.0,251000000.0,0.096
Kepler-386 c,56.27963655333187,158000000.0,312000000.0,0.155
Kepler-387 b,67.98204663697494,103000000.0,108000000.0,0.068
Kepler-387 c,76.34115048624342,0.89,0.64,0.098
Kepler-388 b,78.48738423915765,0.81,0.457,0.036
Kepler-388 c,75.97962612943799,0.86,0.566,0.093
Kepler-389 b,62.58522583750121,151000000.0,289000000.0,0.041
Kepler-389 c,60.408618900333785,146000000.0,273000000.0,0.11
Kepler-390 b,77.60434759029452,0.82,0.477,0.065
Kepler-390 c,76.0383293805104,0.79,0.418,0.101
Kepler-391 b,38.02934696994804,320000000.0,1030000000.0,0.082
Kepler-391 c,29.35925558155276,354000000.0,1230000000.0,0.161
Kepler-392 b,70.06350135406696,100000000.0,0.972,0.059
Kepler-392 c,66.1314709916621,110000000.0,137000000.0,0.093
Kepler-393 b,63.78476857360372,129000000.0,221000000.0,0.091
Kepler-393 c,61.958848044053724,133000000.0,233000000.0,0.124
Kepler-394 b,60.28338752159969,160000000.0,319000000.0,0.083
Kepler-394 c,58.513072405517015,166000000.0,339000000.0,0.11
Kepler-395 b,67.91697024689279,103000000.0,108000000.0,0.061
Kepler-395 c,57.03169455501324,132000000.0,230000000.0,0.177
Kepler-397 b,45.25337657786725,246000000.0,662000000.0,0.144
Kepler-398 b,78.2624351055003,0.93,0.749,0.044
Kepler-398 c,67.08972270055489,101000000.0,101000000.0,0.087
Kepler-398 d,77.58049739845269,0.88,0.615,0.0618
Kepler-399 b,75.70013851529863,0.96,0.84,0.103
Kepler-399 c,57.76955552437816,143000000.0,263000000.0,0.155
Kepler-399 d,48.548480316842756,189000000.0,423000000.0,0.261
Kepler-4 b,18.477439867870725,400200000.0,2447200000.0,0.0456
Kepler-400 b,59.402676340481314,165000000.0,336000000.0,0.087
Kepler-400 c,59.33357593674871,149000000.0,283000000.0,0.134
Kepler-401 b,57.31318244240441,171000000.0,357000000.0,0.122
Kepler-401 c,45.06723754005176,215000000.0,527000000.0,0.269
Kepler-402 b,65.92986701708614,122000000.0,198000000.0,0.051
Kepler-402 c,61.25719581867669,156000000.0,305000000.0,0.068
Kepler-402 d,62.76826498356249,138000000.0,248000000.0,0.087
Kepler-402 e,61.218282298203725,146000000.0,273000000.0,0.102
Kepler-403 b,64.7843779474611,125000000.0,210000000.0,0.076
Kepler-403 c,50.36796880867791,175000000.0,371000000.0,0.297
Kepler-404 b,63.36924218040284,127000000.0,215000000.0,0.102
Kepler-404 c,57.08809806442967,172000000.0,361000000.0,0.118
Kepler-405 b,53.38907782697054,208000000.0,498000000.0,0.095
Kepler-405 c,14.94664334270849,466000000.0,1960000000.0,0.188
Kepler-410 A b,34.91979568356903,283800000.0,844000000.0,0.1226
Kepler-411 b,24.694287765910012,240100000.0,2560000000.0,0.0375
Kepler-411 c,14.087232147194928,442100000.0,2640000000.0,0.0739
Kepler-411 d,18.071603243817247,331900000.0,1520000000.0,0.279
Kepler-411 e,31.438552481899357,328000000.0,1080000000.0,0.186
Kepler-415 c,54.79843447445509,201000000.0,470000000.0,0.0695
Kepler-416 d,61.384114647454304,161000000.0,322000000.0,0.0407
Kepler-417 b,42.868232402808964,231000000.0,1100000000.0,0.1006
Kepler-417 c,43.51626221773494,269000000.0,770000000.0,0.1194
Kepler-430 b,30.14982727925311,325000000.0,1060000000.0,0.2244
Kepler-431 b,77.58826811033568,0.764,0.37,0.0719
Kepler-431 c,77.1176155137284,0.668,0.229,0.0847
Kepler-431 d,65.62628614868115,111000000.0,141000000.0,0.1045
Kepler-444 b,72.87382108510907,0.403,0.0374,0.04178
Kepler-444 c,68.87393041577666,0.497,0.0793,0.04881
Kepler-444 f,67.58716579472258,0.741,0.332,0.0811
Kepler-445 b,61.78114592026176,158000000.0,312000000.0,0.0217
Kepler-445 c,48.847799929127504,251000000.0,685000000.0,0.0301
Kepler-445 d,64.50662158005052,125000000.0,210000000.0,0.0439
Kepler-446 b,63.12119652894649,150000000.0,286000000.0,0.0182
Kepler-446 c,67.82740964453639,111000000.0,141000000.0,0.0283
Kepler-446 d,64.06309003933386,135000000.0,239000000.0,0.0403
Kepler-449 b,53.37620501254533,205600000.0,488000000.0,0.1027
Kepler-449 c,37.309592531140524,276400000.0,807000000.0,0.1979
Kepler-457 d,40.44359668860222,298467257.0,919000000.0,0.0996
Kepler-46 d,60.08209748165956,164000000.0,333000000.0,0.067
Kepler-47 b,42.91081887608093,305000000.0,207000000.0,0.2877
Kepler-476 b,38.18257675885863,308000000.0,969000000.0,0.1126
Kepler-477 b,53.39761283663985,207000000.0,494000000.0,0.0911
Kepler-478 b,43.8950449795322,271000000.0,780000000.0,0.1032
Kepler-49 b,43.70979263988084,257900000.0,977000000.0,0.05929
Kepler-49 c,46.1157173458647,244400000.0,838000000.0,0.07821
Kepler-495 b,18.428002465377798,523000000.0,2380000000.0,0.0427
Kepler-495 c,65.47219103517305,121936414.0,198000000.0,0.0614
Kepler-496 b,50.67786226951378,232000000.0,599000000.0,0.0747
Kepler-497 b,18.38832708395089,604000000.0,3040000000.0,0.0457
Kepler-498 b,40.022699044237264,303000000.0,943000000.0,0.0897
Kepler-499 b,53.404205378050484,217000000.0,535000000.0,0.0598
Kepler-501 b,24.352211067245708,430000000.0,1710000000.0,0.0627
Kepler-501 c,60.343355429351774,168119739.0,347000000.0,0.0467
Kepler-502 b,20.147851621409377,477000000.0,2040000000.0,0.0535
Kepler-504 b,60.034749314516375,159000000.0,315000000.0,0.0646
Kepler-505 b,41.94935379954588,260000000.0,727000000.0,0.1445
Kepler-51 b,36.09740383777658,710000000.0,210000000.0,0.2514
Kepler-515 b,59.05802354020281,146000000.0,273000000.0,0.1333
Kepler-516 b,13.11666623893704,574000000.0,2790000000.0,0.1992
Kepler-529 b,58.44584732872062,186000000.0,412000000.0,0.0309
Kepler-529 c,53.91014477683558,200000000.0,466000000.0,0.1075
Kepler-529 d,37.03738993728679,279502603.0,822000000.0,0.2134
Kepler-534 b,49.88121039996017,224000000.0,565000000.0,0.1272
Kepler-534 c,64.98981353893704,122700000.0,202000000.0,0.0761
Kepler-54 b,61.222921376572124,210000000.0,0.98,0.0619
Kepler-54 c,66.58248869723302,123000000.0,0.7,0.0809
Kepler-546 b,18.24618589385071,700000000.0,3910000000.0,0.0502
Kepler-547 b,27.01197279408361,400000000.0,1510000000.0,0.058
Kepler-549 d,20.61506372651626,420000000.0,1640000000.0,0.1575
Kepler-55 b,23.185658316586263,243000000.0,4300000000.0,0.1593
Kepler-55 d,61.852502850086715,159000000.0,315000000.0,0.029
Kepler-55 e,61.75070596769735,155000000.0,302000000.0,0.048
Kepler-55 f,59.87391752156446,159000000.0,315000000.0,0.081
Kepler-550 b,22.51858894225277,442000000.0,1790000000.0,0.0747
Kepler-551 b,43.80913240219751,273000000.0,790000000.0,0.0893
Kepler-552 b,27.609707148753273,395000000.0,1480000000.0,0.0612
Kepler-555 b,41.3810930536871,283000000.0,840000000.0,0.1201
Kepler-557 b,46.82905979715028,267000000.0,761000000.0,0.0469
Kepler-558 b,44.85342729468626,237000000.0,621000000.0,0.1759
Kepler-559 b,28.974764533211555,361000000.0,1270000000.0,0.1277
Kepler-56 b,16.384942261953487,651000000.0,2210000000.0,0.1028
Kepler-560 b,50.22210434055106,172000000.0,361000000.0,0.0899
Kepler-562 b,14.812330831763244,521000000.0,2370000000.0,0.1333
Kepler-563 b,35.99540112829242,309000000.0,975000000.0,0.1418
Kepler-564 b,21.656304364167383,463000000.0,1940000000.0,0.0484
Kepler-565 b,31.768440946366468,364000000.0,1290000000.0,0.0501
Kepler-566 b,50.50241618688904,215000000.0,527000000.0,0.1247
Kepler-567 b,49.60289332682024,225000000.0,569000000.0,0.1229
Kepler-568 b,50.83624489166971,226000000.0,573000000.0,0.0794
Kepler-570 b,49.84727901250062,245000000.0,657000000.0,0.0497
Kepler-571 b,47.00135934763513,264000000.0,746000000.0,0.0546
Kepler-572 b,44.786478826481336,258000000.0,718000000.0,0.1192
Kepler-574 b,49.86030885049955,239000000.0,630000000.0,0.0723
Kepler-575 b,49.43421584205271,239000000.0,630000000.0,0.0788
Kepler-576 b,31.354825710762675,327000000.0,1070000000.0,0.179
Kepler-577 b,43.112464514595175,255000000.0,704000000.0,0.1348
Kepler-578 b,56.68888223471313,200000000.0,466000000.0,0.0266
Kepler-579 b,54.69438202824789,200000000.0,466000000.0,0.0854
Kepler-580 b,47.159279597629784,257000000.0,713000000.0,0.0683
Kepler-581 b,38.33768012595763,263000000.0,741000000.0,0.2259
Kepler-582 b,27.648288336591037,368000000.0,1310000000.0,0.1254
Kepler-583 b,51.67273535779006,228000000.0,582000000.0,0.0689
Kepler-584 b,17.86011724035502,421000000.0,1650000000.0,0.2281
Kepler-586 b,45.467661488130204,279000000.0,820000000.0,0.0331
Kepler-587 b,51.27229218536023,223000000.0,560000000.0,0.0952
Kepler-588 b,47.29193333948159,263000000.0,741000000.0,0.052
Kepler-589 b,49.33345179791119,227000000.0,577000000.0,0.1196
Kepler-589 c,67.59402506246752,111727238.0,145000000.0,0.0426
Kepler-590 b,26.913400901516106,402000000.0,1520000000.0,0.0647
Kepler-592 b,51.05889049766822,239000000.0,630000000.0,0.0397
Kepler-593 b,39.5520955175477,287000000.0,860000000.0,0.1508
Kepler-594 b,51.28523419544589,218000000.0,539000000.0,0.1089
Kepler-595 b,19.825019301541253,370800000.0,1740000000.0,0.1582
Kepler-595 c,63.70788198364826,100900000.0,330000000.0,0.0983
Kepler-599 b,41.37268806503179,284000000.0,845000000.0,0.1128
Kepler-600 b,38.50024631353752,290000000.0,875000000.0,0.1536
Kepler-602 b,52.098157323367104,209000000.0,502000000.0,0.1224
Kepler-604 b,42.5099307888481,259000000.0,722000000.0,0.1735
Kepler-606 b,32.01275455248708,331000000.0,1100000000.0,0.17
Kepler-608 b,31.231211377388355,364000000.0,1290000000.0,0.0685
Kepler-609 b,35.83007328200571,335000000.0,1120000000.0,0.0682
Kepler-610 b,25.116789061667237,419000000.0,1630000000.0,0.0719
Kepler-611 b,61.034442657001044,165000000.0,336000000.0,0.0351
Kepler-612 b,44.328750474977234,284000000.0,845000000.0,0.0452
Kepler-613 b,49.24260896923857,229000000.0,586000000.0,0.1232
Kepler-614 b,48.28087035693986,239000000.0,630000000.0,0.1027
Kepler-615 b,57.922839745029705,174000000.0,368000000.0,0.085
Kepler-616 b,48.717867490782005,243000000.0,648000000.0,0.0927
Kepler-616 d,38.00496195188335,265300000.0,752000000.0,0.2749
Kepler-617 b,65.2821268631913,132000000.0,230000000.0,0.0219
Kepler-619 d,24.09456521075719,417000000.0,1620000000.0,0.1021
Kepler-620 b,34.75829978506502,332000000.0,1100000000.0,0.1053
Kepler-621 b,52.36654309176162,230000000.0,590000000.0,0.031
Kepler-622 b,51.810894895981974,213000000.0,518000000.0,0.0978
Kepler-623 b,40.466209209467735,301000000.0,932000000.0,0.0854
Kepler-632 b,46.57188898923928,221000000.0,552000000.0,0.1885
Kepler-636 b,20.39043178791703,445000000.0,1810000000.0,0.1185
Kepler-65 b,64.47384737314076,142000000.0,240000000.0,0.035
Kepler-65 c,50.62851558678029,258000000.0,540000000.0,0.068
Kepler-65 d,60.185253284937545,152000000.0,414000000.0,0.084
Kepler-650 b,42.714109662778796,296000000.0,906000000.0,0.0421
Kepler-656 c,63.31611492607738,141000000.0,257000000.0,0.0602
Kepler-658 b,61.57333175610819,163000000.0,329000000.0,0.0188
Kepler-659 b,45.82459797611736,250000000.0,680000000.0,0.1204
Kepler-66 b,41.42818635966084,280000000.0,825000000.0,0.1352
Kepler-660 b,46.8988942037231,257000000.0,713000000.0,0.0759
Kepler-661 b,40.30625110190391,307000000.0,964000000.0,0.0585
Kepler-662 b,49.29591131457958,218000000.0,539000000.0,0.1408
Kepler-663 b,47.52911289953005,260000000.0,727000000.0,0.0559
Kepler-664 b,47.26910864262548,266000000.0,756000000.0,0.0374
Kepler-665 b,44.80023966981132,260000000.0,727000000.0,0.1148
Kepler-666 b,50.49543845718298,240000000.0,635000000.0,0.0542
Kepler-667 b,11.62246024345445,473000000.0,2010000000.0,0.2288
Kepler-668 b,45.248520258330764,270000000.0,775000000.0,0.0768
Kepler-669 b,19.637543374139597,483000000.0,2080000000.0,0.0529
Kepler-67 b,39.865017122930425,294000000.0,896000000.0,0.1171
Kepler-671 b,46.405088513199374,269000000.0,770000000.0,0.0503
Kepler-672 b,40.69555828577607,250000000.0,680000000.0,0.2163
Kepler-673 b,18.349801092619984,654000000.0,3480000000.0,0.0455
Kepler-674 b,60.5743500374654,169000000.0,350000000.0,0.028
Kepler-675 b,50.46773459910789,244000000.0,653000000.0,0.0325
Kepler-676 b,39.383472024424094,304000000.0,948000000.0,0.0798
Kepler-677 b,17.644667977894745,538000000.0,2500000000.0,0.067
Kepler-678 b,17.47133890171409,514000000.0,2310000000.0,0.0732
Kepler-679 b,39.643159535486795,301000000.0,932000000.0,0.0983
Kepler-680 b,50.41425179188276,242000000.0,644000000.0,0.0469
Kepler-681 b,35.11393417997727,308000000.0,969000000.0,0.1635
Kepler-682 b,16.149332898995063,737000000.0,4260000000.0,0.1058
Kepler-683 b,56.86209954738859,197000000.0,454000000.0,0.0355
Kepler-684 b,35.68950329196837,336000000.0,1120000000.0,0.064
Kepler-687 b,29.649494974283122,352000000.0,1220000000.0,0.1326
Kepler-689 b,38.97205654047253,289000000.0,870000000.0,0.1449
Kepler-69 b,44.92764945826943,224000000.0,565000000.0,0.094
Kepler-690 b,17.354157025944893,595000000.0,2960000000.0,0.081
Kepler-691 b,53.874329829461146,209000000.0,502000000.0,0.0649
Kepler-692 b,35.792098045795996,311000000.0,985000000.0,0.1495
Kepler-694 b,44.26448088452737,280000000.0,825000000.0,0.0659
Kepler-696 b,18.23543388082977,614000000.0,3130000000.0,0.0535
Kepler-697 b,26.343733258021658,413000000.0,1600000000.0,0.0471
Kepler-698 b,28.183988703046467,368000000.0,1310000000.0,0.1255
Kepler-701 b,42.6856340842216,284000000.0,845000000.0,0.0895
Kepler-704 b,47.68737692596827,261000000.0,732000000.0,0.047
Kepler-705 b,45.616570064244215,211000000.0,510000000.0,0.232
Kepler-707 b,65.02455990866142,133000000.0,233000000.0,0.0325
Kepler-708 b,43.12343567413447,293000000.0,891000000.0,0.0426
Kepler-709 b,40.085060012987086,292000000.0,885000000.0,0.1173
Kepler-710 b,57.60549996536996,188000000.0,419000000.0,0.0524
Kepler-711 b,30.71623930547613,341000000.0,1150000000.0,0.1429
Kepler-713 b,48.64782881600965,248000000.0,671000000.0,0.0748
Kepler-715 b,28.647990277441195,375000000.0,1350000000.0,0.0933
Kepler-717 b,50.23627725601347,242000000.0,644000000.0,0.052
Kepler-721 b,46.85436067281921,264000000.0,746000000.0,0.0583
Kepler-722 b,47.323653368166525,263000000.0,741000000.0,0.0514
Kepler-724 b,37.64777418772307,329000000.0,1080000000.0,0.0433
Kepler-726 b,33.441857681838755,326000000.0,1070000000.0,0.1406
Kepler-727 b,48.4960895767262,253000000.0,694000000.0,0.0546
Kepler-728 b,36.239161318309904,334000000.0,1110000000.0,0.0625
Kepler-729 b,33.05879524306052,358000000.0,1250000000.0,0.0432
Kepler-732 b,52.320265589549585,218000000.0,539000000.0,0.0691
Kepler-732 c,66.29963690391878,127000000.0,215000000.0,0.0143
Kepler-733 b,40.38518347523689,282000000.0,835000000.0,0.1483
Kepler-734 b,32.626195403533565,356000000.0,1240000000.0,0.0583
Kepler-735 b,40.7604143652524,295000000.0,901000000.0,0.0965
Kepler-736 b,43.01603273592383,293000000.0,891000000.0,0.0428
Kepler-737 b,50.540628930946205,196000000.0,450000000.0,0.1422
Kepler-738 b,44.11156629886391,250000000.0,680000000.0,0.1552
Kepler-739 b,34.85274481235994,332000000.0,1100000000.0,0.1054
Kepler-740 b,22.385441250971553,457000000.0,1890000000.0,0.0462
Kepler-741 b,41.57390764564757,297000000.0,911000000.0,0.0744
Kepler-742 b,37.06730911221633,324000000.0,1060000000.0,0.0744
Kepler-745 b,52.47320893542694,216000000.0,531000000.0,0.0915
Kepler-746 b,67.71707542305789,111000000.0,141000000.0,0.0435
Kepler-747 b,10.450547717153574,527000000.0,2410000000.0,0.1916
Kepler-748 b,48.07190263864003,252000000.0,690000000.0,0.0745
Kepler-749 b,37.05340416017862,310000000.0,980000000.0,0.1054
Kepler-751 b,46.44389047376794,246000000.0,662000000.0,0.1263
Kepler-752 b,41.029936067892926,281000000.0,830000000.0,0.1353
Kepler-753 b,56.856912597726776,191000000.0,431000000.0,0.054
Kepler-754 b,53.34891772018181,201000000.0,470000000.0,0.116
Kepler-756 b,68.12844266233134,112000000.0,146000000.0,0.0219
Kepler-757 b,64.96507203903901,136000000.0,242000000.0,0.019
Kepler-759 b,43.432996679852835,227000000.0,577000000.0,0.2329
Kepler-761 b,54.178883824743245,203000000.0,478000000.0,0.0874
Kepler-763 b,66.63143648740656,122000000.0,198000000.0,0.0205
Kepler-763 c,63.48278289138888,142000000.0,260000000.0,0.0466
Kepler-763 d,59.773156207478735,167000000.0,343000000.0,0.0634
Kepler-764 b,59.9408396883824,164000000.0,333000000.0,0.0724
Kepler-765 b,44.34131761260913,243000000.0,648000000.0,0.1754
Kepler-766 b,35.34374063616216,339000000.0,1140000000.0,0.066
Kepler-768 b,57.024462975280905,179000000.0,386000000.0,0.092
Kepler-769 b,42.230036775615496,292000000.0,885000000.0,0.0778
Kepler-769 c,55.88597544737653,179000000.0,386000000.0,0.1297
Kepler-770 b,48.32951086666543,230000000.0,590000000.0,0.1694
Kepler-770 c,66.87143970067162,120000000.0,187000000.0,0.0309
Kepler-770 d,63.70924223779059,140000000.0,254000000.0,0.0616
Kepler-771 b,57.29449630837349,182000000.0,397000000.0,0.0843
Kepler-776 b,64.96640801968121,128000000.0,218000000.0,0.0523
Kepler-777 b,62.4642104784746,147000000.0,276000000.0,0.0519
Kepler-778 b,60.33361384183694,168000000.0,346000000.0,0.0453
Kepler-779 b,77.51540560034977,0.92,0.721,0.0533
Kepler-78 b,67.49038539943872,120100000.0,168000000.0,0.00901
Kepler-780 b,79.27345209587223,0.89,0.64,0.015
Kepler-781 b,41.239236520788644,289000000.0,870000000.0,0.1019
Kepler-784 c,58.644472711004134,155000000.0,302000000.0,0.1309
Kepler-787 b,66.17949966334382,128000000.0,218000000.0,0.0159
Kepler-788 b,47.39721626360346,255000000.0,704000000.0,0.0835
Kepler-789 b,53.34282260362425,212000000.0,514000000.0,0.0951
Kepler-79 b,34.224067789635754,347000000.0,1090000000.0,0.117
Kepler-79 c,35.17832525652557,372000000.0,590000000.0,0.187
Kepler-79 d,31.38487393496466,716000000.0,600000000.0,0.287
Kepler-790 b,51.26330769281573,218000000.0,539000000.0,0.101
Kepler-791 b,38.50364591086171,305000000.0,953000000.0,0.1256
Kepler-792 b,54.825539710986554,196000000.0,450000000.0,0.0988
Kepler-793 b,64.04758551301951,137000000.0,245000000.0,0.0491
Kepler-797 b,48.0932999899605,217000000.0,535000000.0,0.181
Kepler-798 b,48.35904363371992,239000000.0,630000000.0,0.1174
Kepler-799 c,42.36748658162619,278068551.0,815000000.0,0.1214
Kepler-80 b,47.148734448107454,267000000.0,693000000.0,0.0648
Kepler-80 c,46.37644147499502,274000000.0,674000000.0,0.0792
Kepler-80 d,57.338353138594755,153000000.0,675000000.0,0.0372
Kepler-80 e,59.974869485867096,160000000.0,413000000.0,0.0491
Kepler-800 b,41.60251718794079,285000000.0,850000000.0,0.1106
Kepler-801 b,54.2607115131488,200000000.0,466000000.0,0.0795
Kepler-802 b,24.510713438374044,354000000.0,1230000000.0,0.2265
Kepler-809 b,32.71319813096468,301000000.0,932000000.0,0.2901
Kepler-81 b,35.05094358786741,242000000.0,1720000000.0,0.0522
Kepler-81 c,51.684111235131596,237000000.0,430000000.0,0.08347
Kepler-81 d,61.9274617376923,121000000.0,192000000.0,0.128
Kepler-810 b,56.88786678776403,193000000.0,438000000.0,0.055
Kepler-812 b,31.84873213775049,355000000.0,1230000000.0,0.1024
Kepler-813 b,50.476290242403756,214000000.0,522000000.0,0.1439
Kepler-814 b,53.959994827901994,212000000.0,514000000.0,0.0695
Kepler-818 b,16.787567745061047,511000000.0,2290000000.0,0.0886
Kepler-819 b,38.20805131435038,276000000.0,805000000.0,0.1894
Kepler-82 b,26.15311361141105,407000000.0,1215000000.0,0.1683
Kepler-82 c,20.456162949667444,534000000.0,1390000000.0,0.2626
Kepler-821 b,65.34278783987855,131000000.0,227000000.0,0.029
Kepler-823 b,61.60800719281082,157000000.0,309000000.0,0.0507
Kepler-824 b,57.684249304794434,187000000.0,416000000.0,0.055
Kepler-825 b,62.20003278713877,153000000.0,296000000.0,0.0453
Kepler-825 c,57.17745815163211,184000000.0,404000000.0,0.0759
Kepler-827 b,9.273452110403111,563000000.0,2700000000.0,0.2742
Kepler-829 b,53.911476094881166,211000000.0,510000000.0,0.0678
Kepler-83 b,50.48944334601408,283000000.0,294000000.0,0.07295
Kepler-83 c,52.891671350520966,236000000.0,203000000.0,0.11796
Kepler-83 d,57.05236213401643,194000000.0,410000000.0,0.051
Kepler-830 b,58.211535997702725,170000000.0,353000000.0,0.1033
Kepler-832 b,54.517452725052564,206000000.0,490000000.0,0.075
Kepler-833 b,52.1758535464225,202000000.0,474000000.0,0.1139
Kepler-834 b,53.5211314265592,202000000.0,474000000.0,0.0862
Kepler-835 b,43.160380922491015,279000000.0,820000000.0,0.107
Kepler-836 b,44.06064489152868,273000000.0,790000000.0,0.1013
Kepler-837 b,45.241465096570906,256000000.0,708000000.0,0.1144
Kepler-838 b,42.97357200463622,273000000.0,790000000.0,0.1266
Kepler-84 b,29.524554188919254,223000000.0,4000000000.0,0.0827
Kepler-84 c,29.680984535281233,236000000.0,2020000000.0,0.1072
Kepler-84 d,63.931659223435304,138000000.0,248000000.0,0.052
Kepler-84 e,41.9710511166602,260000000.0,727000000.0,0.181
Kepler-84 f,44.3840110629058,220000000.0,548000000.0,0.25
Kepler-842 b,61.96422284621744,160000000.0,319000000.0,0.0204
Kepler-843 b,48.40575562773883,259000000.0,722000000.0,0.0313
Kepler-844 b,60.61668001364123,168000000.0,346000000.0,0.0298
Kepler-846 b,45.57699882721026,248000000.0,671000000.0,0.1399
Kepler-847 b,66.96550622283856,118000000.0,176000000.0,0.0315
Kepler-850 b,58.198242446842066,178000000.0,382000000.0,0.0744
Kepler-851 b,59.15667215954459,168000000.0,346000000.0,0.0802
Kepler-860 b,37.874723232637955,324000000.0,1060000000.0,0.058
Kepler-861 b,52.30697537083585,228000000.0,582000000.0,0.0463
Kepler-862 b,53.470155474633074,221000000.0,552000000.0,0.039
Kepler-863 b,40.50189642540319,290000000.0,875000000.0,0.122
Kepler-864 b,50.164743086775815,240000000.0,635000000.0,0.0687
Kepler-864 c,61.41245802997153,162000000.0,326000000.0,0.0382
Kepler-865 b,46.82741644760425,249000000.0,676000000.0,0.1057
Kepler-865 c,77.73535893028564,0.89,0.64,0.061
Kepler-866 b,61.243885900446706,163000000.0,329000000.0,0.0331
Kepler-868 b,55.17331927026465,205000000.0,486000000.0,0.0575
Kepler-869 b,23.331403140665568,361000000.0,1270000000.0,0.2244
Kepler-870 b,40.84585757529294,278000000.0,815000000.0,0.1539
Kepler-871 b,25.744561850240167,374000000.0,1350000000.0,0.1572
Kepler-872 b,56.58448444295903,199000000.0,462000000.0,0.0362
Kepler-873 b,26.03540904974593,375000000.0,1350000000.0,0.1542
Kepler-874 b,19.125598366742892,394000000.0,1470000000.0,0.2234
Kepler-875 b,37.55096386781647,290000000.0,875000000.0,0.1771
Kepler-876 b,63.103116947168395,143000000.0,263000000.0,0.0549
Kepler-877 b,50.910293419630676,212000000.0,514000000.0,0.1301
Kepler-878 b,51.60046906140454,193000000.0,438000000.0,0.165
Kepler-879 b,40.92606222371965,257000000.0,713000000.0,0.2012
Kepler-880 b,45.983707767980675,266000000.0,756000000.0,0.0915
Kepler-880 c,41.88329129463501,287000000.0,860000000.0,0.1216
Kepler-881 b,58.879093089253864,178000000.0,382000000.0,0.0552
Kepler-891 b,9.273452110403111,641000000.0,3360000000.0,0.2881
Kepler-892 b,42.28716442552549,281000000.0,830000000.0,0.1015
Kepler-893 b,40.83400401640303,303000000.0,943000000.0,0.0699
Kepler-894 b,43.70830173426941,278000000.0,815000000.0,0.0916
Kepler-895 b,62.319521687963366,154000000.0,299000000.0,0.0328
Kepler-896 c,33.21806696163967,315000000.0,1010000000.0,0.1792
Kepler-897 b,49.76408267564555,239000000.0,630000000.0,0.077
Kepler-898 b,62.17488204764875,149000000.0,283000000.0,0.0545
Kepler-899 b,42.86233878194954,268000000.0,765000000.0,0.1392
Kepler-9 b,13.311334197751489,829000000.0,4340000000.0,0.143
Kepler-9 c,8.158448422212945,808000000.0,2990000000.0,0.227
Kepler-9 d,54.36887264404264,164000000.0,841466053.0,0.0273
Kepler-900 b,54.286421671494296,208000000.0,498000000.0,0.0679
Kepler-901 b,64.22693932280046,137000000.0,245000000.0,0.0378
Kepler-902 b,39.68955337357156,254000000.0,699000000.0,0.223
Kepler-904 b,59.365434374475896,177000000.0,378000000.0,0.0417
Kepler-907 b,63.30664370904717,120000000.0,187000000.0,0.1225
Kepler-912 b,45.21348626673116,280000000.0,825000000.0,0.0339
Kepler-913 b,53.735418588491974,206000000.0,490000000.0,0.1009
Kepler-913 c,28.267729965295302,385807090.0,1420000000.0,0.0699
Kepler-916 b,52.23375378662422,176000000.0,375000000.0,0.1885
Kepler-917 b,57.544885459029004,191000000.0,431000000.0,0.0378
Kepler-918 b,59.28574491458295,174000000.0,368000000.0,0.0569
Kepler-919 b,50.96455068984898,225000000.0,569000000.0,0.0981
Kepler-920 b,49.71025442080561,242000000.0,644000000.0,0.065
Kepler-921 b,34.80782087036904,287000000.0,860000000.0,0.2716
Kepler-925 b,44.06499904088788,234000000.0,608000000.0,0.1805
Kepler-926 b,42.86990744328192,231000000.0,595000000.0,0.2739
Kepler-927 b,58.484245787868886,172000000.0,361000000.0,0.0866
Kepler-928 b,61.426100944420185,159000000.0,315000000.0,0.0444
Kepler-93 b,60.035396712457036,147800000.0,466000000.0,0.05343
Kepler-931 b,63.58781460488673,133000000.0,233000000.0,0.0719
Kepler-933 b,47.24659496845204,246000000.0,662000000.0,0.1041
Kepler-934 b,45.884357970151214,209000000.0,502000000.0,0.2658
Kepler-935 b,64.12949725657975,135000000.0,239000000.0,0.0527
Kepler-936 b,61.50723984491996,145000000.0,270000000.0,0.0954
Kepler-938 b,44.1162231569988,222000000.0,556000000.0,0.2689
Kepler-939 b,56.68243801801158,175000000.0,371000000.0,0.1153
Kepler-940 b,27.66188891409,334000000.0,1110000000.0,0.3059
Kepler-941 b,37.33601000935231,308000000.0,969000000.0,0.1311
Kepler-943 b,9.273452110403111,593000000.0,2950000000.0,0.2559
Kepler-944 b,38.33768012595763,263000000.0,741000000.0,0.2288
